Cell,ATF3(+),ELF2(+),IRF8(+),IRF9(+),KDM5A(+),MEIS2(+),NFKB1(+),NFKB2(+),REL(+),RELB(+),STAT2(+),TAF1L(+),YY1(+),HIVEP3(+),IRF8(+),IRF9(+),NFKB1(+),REL(+),SREBF1(+),ELF2(+),IRF8(+),IRF9(+),KDM5A(+),NFKB1(+),REL(+),RELB(+),SREBF1(+),TAF1L(+),USF1(+),USF2(+),YY1(+),ZNF232(+),IRF8(+),OTX1(+),TAF1L(+),ARID3A(+),IRF8(+),IRF9(+),KDM5A(+),NFKB1(+),RELA(+),RELB(+),SREBF1(+),STAT2(+),TAF1L(+),ELF1(+),HIVEP3(+),IRF7(+),MAX(+),NFKB1(+),REL(+),RELB(+),STAT2(+),USF2(+),YY1(+)
HNSCC20_P15_LN_D08_S236_comb,0.05341055341055341,0.0,0.0,0.012417898193760263,0.001984126984126984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03273809523809524,0.0,0.0,0.0,0.0,0.0,0.03273809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03867742272347535,0.0,0.0,0.0,0.030009920634920636,0.002380952380952381,0.019345238095238096,0.0,0.0,0.0,0.0,0.0,0.03350871598639456,0.0,0.016209608843537414,0.021825396825396824,0.01577853363567649,0.010171790235081375,0.016129032258064516,0.0,0.0,0.000946969696969697
HNSCC20_P5_pri_D08_S44_comb,0.014518983268983269,0.0,0.0,0.01221264367816092,0.0,0.0,0.0,0.0,0.0,0.0,0.01221264367816092,0.0,0.0,0.0,0.0,0.032196969696969696,0.0,0.0,0.0,0.0,0.0,0.032196969696969696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03319496658312448,0.0,0.0,0.0,0.029513888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031143707482993197,0.0,0.0,0.01397907647907648,0.012589758125472411,0.014485382760699217,0.022801459293394777,0.0,0.0,0.0
HNSCC20_P5_pri_G02_S74_comb,0.01472007722007722,0.0,0.0,0.027760673234811167,0.0,0.0,0.0,0.0,0.0,0.0,0.027760673234811167,0.0,0.0,0.0,0.0,0.07318722943722944,0.0,0.0,0.0,0.0,0.0,0.07318722943722944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03418703007518797,0.0,0.0,0.0,0.06708829365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030412946428571428,0.0,0.0,0.01948051948051948,0.01131424792139078,0.011867088607594937,0.0114247311827957,0.0,0.0,0.006087662337662338
HNSCC20_P5_pri_B02_S14_comb,0.06837194337194337,0.0,0.017656048906048907,0.0,0.0,0.0,0.008581349206349207,0.0,0.0,0.0,0.003797208538587849,0.0,0.0,0.08630952380952381,0.0,0.0,0.0,0.02351190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015155075187969925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007341269841269841,0.0,0.043712797619047616,0.0034576330532212884,0.0,0.0,0.037107898715041575,0.019495931283905966,0.03744239631336405,0.0,0.0,0.0
HNSCC20_P5_pri_C03_S27_comb,0.09093468468468469,0.0,0.0,0.054187192118226604,0.04811507936507937,0.0,0.005753968253968254,0.0,0.0,0.0,0.022270114942528736,0.0,0.0,0.023133116883116884,0.0,0.10037878787878787,0.0,0.0,0.0,0.0,0.0,0.10037878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.00233843537414966,0.0,0.0,0.0,0.0,0.018653404344193818,0.0,0.0,0.0,0.0920138888888889,0.041666666666666664,0.011507936507936509,0.0,0.0,0.0,0.043055555555555555,0.0,0.03764083758503401,0.0015756302521008404,0.026254251700680274,0.038374819624819624,0.013487339380196523,0.011942435201928872,0.02143337173579109,0.01591614906832298,0.0,0.0
HNSCC20_P15_LN_E09_S249_comb,0.028635778635778635,0.0,0.0,0.029556650246305417,0.0,0.0,0.0,0.0,0.0,0.0,0.02904351395730706,0.0,0.0,0.0,0.0,0.07656926406926406,0.0,0.0,0.0,0.0,0.0,0.07656926406926406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06007205513784461,0.0,0.0,0.0,0.07018849206349206,0.0,0.0,0.0,0.0,0.0,0.05615079365079365,0.0,0.04726031037414966,0.0,0.0,0.014971139971139972,0.015306122448979591,0.016576250753465943,0.023377496159754225,0.0,0.0,0.0
HNSCC20_P15_LN_B12_S216_comb,0.005791505791505791,0.0,0.0,0.02950533661740558,0.0,0.0,0.0,0.0,0.0,0.0,0.03761288998357964,0.0,0.0,0.054653679653679656,0.0,0.07778679653679654,0.0,0.0,0.0,0.0,0.0,0.07778679653679654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03074091478696742,0.0,0.0,0.0,0.07130456349206349,0.0,0.0,0.0,0.0,0.0,0.07271825396825397,0.0,0.026692708333333332,0.0,0.0,0.041756854256854256,0.0,0.011283152501506933,0.01408890168970814,0.009025621118012422,0.0,0.011634199134199134
HNSCC20_P5_pri_A09_S9_comb,0.046895109395109394,0.0,0.0,0.0006670771756978654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017586580086580087,0.0,0.0,0.0,0.0,0.0,0.0017586580086580087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03468306182121972,0.0,0.0,0.0,0.0016121031746031745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04787149234693878,0.0,0.0,0.0,0.006235827664399093,0.011942435201928872,0.026905721966205838,0.0,0.0,0.0
HNSCC20_P15_LN_B10_S214_comb,0.01114060489060489,0.07459077380952381,0.008445945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07459077380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02980106516290727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04005899234693878,0.0,0.0,0.008342352092352092,0.006306689342403628,0.009079264617239301,0.006408410138248848,0.0,0.0,0.006256764069264069
HNSCC20_P5_pri_A07_S7_comb,0.046895109395109394,0.0,0.0,0.08718185550082101,0.0,0.0,0.0,0.0,0.0,0.0,0.09754720853858785,0.0,0.0,0.0,0.0,0.2298430735930736,0.0,0.0,0.0,0.0,0.0,0.2298430735930736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368499373433584,0.0,0.0,0.0,0.21068948412698413,0.0,0.0,0.0,0.0,0.0,0.14136904761904762,0.0,0.025510204081632654,0.0,0.005952380952380952,0.0,0.008503401360544218,0.011057112718505124,0.0198252688172043,0.0,0.0,0.0
HNSCC20_P15_LN_G12_S276_comb,0.07601351351351351,0.0,0.04504504504504504,0.014059934318555008,0.0,0.0,0.0371031746031746,0.0,0.04585193452380952,0.025297619047619048,0.010211412151067323,0.0,0.010317460317460317,0.04667207792207792,0.0,0.0,0.0,0.14672619047619048,0.0,0.0,0.0,0.0,0.0,0.05858395989974937,0.061135912698412696,0.03004092261904762,0.0,0.0,0.0,0.01300125313283208,0.0,0.0,0.0,0.04106620718462824,0.0,0.0,0.0,0.0,0.0,0.0742063492063492,0.0,0.06866496598639456,0.0,0.01974206349206349,0.0,0.03118356717687075,0.007177871148459383,0.02822066326530612,0.0,0.017668178382464098,0.014183996383363472,0.011832757296466974,0.023388975155279504,0.0,0.036728896103896104
HNSCC20_P5_pri_A08_S8_comb,0.03189350064350065,0.0,0.004625160875160875,0.0,0.0,0.0,0.022470238095238095,0.0,0.0,0.03704573934837093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399181547619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036758563074352546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10055272108843537,0.0,0.0,0.0,0.03648490646258504,0.0,0.006111819727891156,0.0018037518037518038,0.04634353741496599,0.036222875226039786,0.04111463133640553,0.0,0.0,0.0
HNSCC20_P15_LN_H01_S277_comb,0.0,0.0,0.011824324324324325,0.040486453201970446,0.09275793650793651,0.0,0.0,0.0,0.0,0.0,0.040486453201970446,0.0,0.0,0.0,0.0,0.10673701298701299,0.0,0.0,0.0,0.0,0.0,0.10673701298701299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030532059314954053,0.0,0.0,0.0,0.0978422619047619,0.0,0.0,0.0,0.0,0.0,0.07827380952380952,0.0,0.027782206632653062,0.0,0.0,0.007756132756132756,0.011763038548752835,0.010642706449668474,0.02964189708141321,0.0,0.0,0.0
HNSCC20_P5_pri_G04_S76_comb,0.06233912483912484,0.013020833333333334,0.0,0.01708743842364532,0.0,0.0,0.0,0.0,0.0,0.0,0.01708743842364532,0.0,0.0,0.0,0.0,0.045048701298701296,0.0,0.0,0.0,0.013020833333333334,0.0,0.045048701298701296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035244360902255637,0.0,0.0,0.0,0.06511069340016709,0.0,0.0,0.0,0.041294642857142856,0.0,0.0,0.0,0.0,0.0,0.016865079365079364,0.0,0.021112351190476192,0.0031074929971988794,0.0,0.04347041847041847,0.0040391156462585035,0.011998945147679324,0.015312980030721967,0.0036555383022774325,0.0031887755102040817,0.0025703463203463205
HNSCC20_P5_pri_C02_S26_comb,0.08550514800514801,0.0,0.004906692406692407,0.035919540229885055,0.0,0.0,0.0,0.0,0.0,0.0,0.013957307060755337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037541771094402675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026984126984126985,0.0,0.03516953656462585,0.0,0.0,0.027913059163059164,0.024447278911564625,0.02147377938517179,0.026593701996927805,0.0,0.0,0.0
HNSCC20_P5_pri_C06_S30_comb,0.04950933075933076,0.0,0.0,0.033097290640394086,0.0,0.0,0.0,0.0,0.0,0.0,0.03622742200328407,0.0,0.0,0.0,0.0,0.0872564935064935,0.0,0.0,0.0,0.0,0.0,0.0872564935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03735902255639098,0.0,0.0,0.0,0.07998511904761904,0.0,0.0,0.0,0.0,0.0,0.07003968253968254,0.0,0.037786989795918366,0.0,0.0,0.008297258297258298,0.01521164021164021,0.014560729355033152,0.022033410138248846,0.0,0.025368480725623584,0.0
HNSCC20_P5_pri_D04_S40_comb,0.020913770913770915,0.0,0.0,0.02037151067323481,0.0,0.0,0.0,0.0,0.0,0.0,0.03294334975369458,0.0,0.0,0.0,0.0,0.05370670995670996,0.0,0.0,0.0,0.0,0.0,0.05370670995670996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079208437761069,0.0,0.0,0.0,0.04923115079365079,0.0,0.0,0.0,0.0,0.0,0.034523809523809526,0.0,0.034013605442176874,0.009191176470588236,0.0,0.03129509379509379,0.014101473922902494,0.01164104882459313,0.02733774961597542,0.0,0.0,0.0
HNSCC20_P5_pri_D12_S48_comb,0.04009813384813385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567512531328321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03790656887755102,0.0,0.0,0.0,0.0021494708994708994,0.010096443640747438,0.0021841397849462364,0.0,0.0,0.0
HNSCC20_P15_LN_D07_S235_comb,0.023045366795366794,0.0,0.0,0.07286535303776683,0.0,0.0,0.0,0.0,0.0,0.0,0.07609811165845648,0.0,0.0,0.0,0.0,0.1920995670995671,0.0,0.0,0.0,0.0,0.0,0.1920995670995671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026133040935672515,0.0,0.0,0.0,0.17609126984126985,0.0,0.0,0.0,0.0,0.0,0.11220238095238096,0.0,0.0272640306122449,0.0,0.0,0.0,0.0006141345427059713,0.011904761904761904,0.014448924731182795,0.0,0.0,0.0
HNSCC20_P15_LN_E05_S245_comb,0.015645109395109394,0.0,0.0,0.02211617405582923,0.0,0.0,0.0,0.0,0.0,0.0,0.02211617405582923,0.0,0.0,0.0,0.0,0.058306277056277056,0.0,0.0,0.0,0.0,0.0,0.058306277056277056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589703425229741,0.0,0.0,0.0,0.05344742063492063,0.0,0.0,0.0,0.0,0.0,0.04275793650793651,0.0,0.03435905612244898,0.0,0.0,0.017541486291486292,0.014904572940287226,0.010925256178420736,0.01893721198156682,0.0,0.0,0.0
HNSCC20_P5_pri_F01_S61_comb,0.0016087516087516086,0.0,0.0,0.018216338259441706,0.109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015773809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02150974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.05240967000835422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012453007518796992,0.0,0.0,0.02970875850340136,0.0020570728291316527,0.0,0.006809163059163059,0.006755479969765684,0.012394514767932489,0.024529569892473117,0.0,0.006094104308390023,0.0
HNSCC20_P15_LN_A12_S204_comb,0.0011261261261261261,0.0,0.0,0.033610426929392444,0.0,0.0,0.0,0.0,0.0,0.0,0.033610426929392444,0.0,0.0,0.0,0.0,0.08860930735930736,0.0,0.0,0.0,0.0,0.0,0.08860930735930736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333516081871345,0.0,0.0,0.0,0.08122519841269842,0.0,0.0,0.0,0.0,0.0,0.044543650793650795,0.0,0.03196747448979592,0.0,0.0,0.028454184704184704,0.001417233560090703,0.01188592525617842,0.010152649769585253,0.0,0.0,0.0
HNSCC20_P5_pri_F05_S65_comb,0.049107142857142856,0.0,0.006394787644787645,0.06265394088669951,0.0,0.16517857142857142,0.0,0.0,0.0,0.009085213032581453,0.06922208538587848,0.0,0.0,0.0,0.01314484126984127,0.16517857142857142,0.0,0.0,0.0,0.0,0.02150974025974026,0.16517857142857142,0.0,0.0,0.0,0.010788690476190476,0.0,0.0,0.0,0.03822055137844611,0.0,0.0,0.011830357142857142,0.018535923141186298,0.0,0.0,0.009858630952380952,0.15141369047619047,0.0,0.0,0.0,0.02465986394557823,0.0,0.12083333333333333,0.0,0.029668898809523808,0.0,0.0,0.030663780663780664,0.004251700680272109,0.008872061482820976,0.0,0.04661620082815735,0.03458049886621315,0.0
HNSCC20_P5_pri_B04_S16_comb,0.16903957528957528,0.0,0.0011261261261261261,0.030223727422003285,0.0,0.1661706349206349,0.000992063492063492,0.0,0.0018601190476190475,0.0,0.034482758620689655,0.0,0.0,0.08346861471861472,0.0,0.07968073593073594,0.0033068783068783067,0.0,0.0,0.0,0.0,0.07968073593073594,0.0,0.0015664160401002505,0.0,0.0,0.0,0.0,0.04272959183673469,0.0,0.0,0.0,0.0,0.02169486215538847,0.0,0.0,0.0,0.07304067460317461,0.0,0.001984126984126984,0.0,0.0,0.0,0.05843253968253968,0.0,0.03166188350340136,0.026041666666666668,0.03162202380952381,0.011002886002886002,0.026455026455026454,0.006611663652802894,0.026497695852534562,0.013037008281573498,0.0,0.013832521645021646
HNSCC20_P15_LN_F05_S257_comb,0.018902831402831402,0.0,0.01813867438867439,0.0,0.03521825396825397,0.0,0.0,0.0,0.0,0.02780388471177945,0.0,0.0,0.0,0.0,0.03728505291005291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033017113095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.03355654761904762,0.04220185881370092,0.0,0.0,0.027963789682539684,0.0,0.0,0.0,0.0,0.07546768707482993,0.0,0.0,0.0,0.026227678571428572,0.0,0.023968962585034014,0.00744047619047619,0.018187830687830687,0.012017781796262809,0.01560099846390169,0.0,0.0,0.0
HNSCC20_P15_LN_F07_S259_comb,0.0,0.0,0.0,0.01857553366174056,0.0,0.0,0.0,0.0,0.0,0.0,0.01857553366174056,0.0,0.0,0.0,0.0,0.04897186147186147,0.0,0.0,0.0,0.0,0.0,0.04897186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040126357560568086,0.0,0.0,0.0,0.044890873015873016,0.0,0.0,0.0,0.0,0.0,0.03591269841269841,0.0,0.031210140306122448,0.0,0.0,0.017496392496392496,0.014668367346938776,0.011867088607594937,0.02820180491551459,0.0,0.022250566893424036,0.0
HNSCC20_P5_pri_B07_S19_comb,0.006636100386100386,0.0,0.0,0.02108990147783251,0.0,0.0,0.0,0.0,0.0,0.0,0.015188834154351396,0.0,0.0,0.0,0.0,0.05560064935064935,0.0,0.0,0.0,0.0,0.0,0.05560064935064935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024383876357560567,0.0,0.0,0.0,0.050967261904761904,0.0,0.0,0.0,0.0,0.0,0.025297619047619048,0.0,0.03651147959183673,0.0,0.0,0.0,0.006519274376417234,0.012243821579264617,0.0066244239631336405,0.0,0.0,0.0
HNSCC20_P15_LN_H11_S287_comb,0.03334137709137709,0.0,0.0,0.0,0.012648809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03179824561403509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031210140306122448,0.0,0.0,0.016233766233766232,0.0195578231292517,0.016802290536467753,0.022489439324116744,0.0,0.0,0.0
HNSCC20_P15_LN_F08_S260_comb,0.0018500643500643501,0.0,0.01278957528957529,0.06604064039408868,0.0,0.0,0.0,0.0,0.0,0.0,0.06604064039408868,0.0,0.0,0.0,0.0,0.17126623376623376,0.0,0.0,0.0,0.0,0.0,0.17126623376623376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05102600250626566,0.0,0.0,0.0,0.15699404761904762,0.0,0.0,0.0,0.0,0.0,0.06875,0.0,0.025244472789115645,0.0,0.016900510204081634,0.031746031746031744,0.01159769463340892,0.011716395418927064,0.014256912442396314,0.0,0.0,0.0
HNSCC20_P5_pri_F11_S71_comb,0.0222007722007722,0.0,0.022442084942084942,0.06834975369458128,0.0,0.0,0.0,0.0,0.0,0.0,0.08482142857142858,0.0,0.03373015873015873,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,0.0,0.0,0.11688311688311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008589181286549707,0.0,0.0,0.0,0.1341765873015873,0.0,0.0,0.0,0.0,0.0,0.13134920634920635,0.0,0.03793314200680272,0.014399509803921568,0.04714073129251701,0.023448773448773448,0.008078231292517007,0.031174653405666063,0.012888824884792626,0.027594461697722568,0.0,0.0
HNSCC20_P15_LN_A03_S195_comb,0.08711389961389962,0.0,0.0,0.07491789819376027,0.0,0.0,0.0,0.0,0.0,0.0,0.05993431855500821,0.0,0.0,0.0,0.0,0.1546266233766234,0.0,0.0,0.03134920634920635,0.0,0.0,0.1546266233766234,0.0,0.0,0.0,0.0,0.04274891774891775,0.0,0.0,0.0,0.0,0.0,0.0,0.04110536758563074,0.0,0.0,0.0,0.14174107142857142,0.0,0.0,0.0,0.0,0.02474937343358396,0.11587301587301588,0.0,0.022002551020408163,0.0,0.0,0.020698051948051948,0.0,0.016029987944544907,0.00986463133640553,0.0010675465838509317,0.0,0.0
HNSCC20_P15_LN_H02_S278_comb,0.11820302445302446,0.0,0.0,0.00805623973727422,0.0,0.0,0.0,0.0,0.0,0.0,0.03017241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043729114452798666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275793650793651,0.0,0.02727731717687075,0.0,0.0,0.016323953823953824,0.02414021164021164,0.00930530440024111,0.021049347158218126,0.005467132505175983,0.0,0.004430465367965368
HNSCC20_P15_LN_B06_S210_comb,0.032697876447876445,0.007068452380952381,0.006475225225225225,0.04797824302134647,0.0,0.0,0.0,0.0,0.0,0.0,0.05069786535303777,0.0,0.013492063492063493,0.0,0.0,0.09889069264069264,0.0,0.0,0.0,0.007068452380952381,0.0,0.09889069264069264,0.0,0.0,0.0,0.0,0.022186147186147188,0.0,0.0,0.0,0.02891156462585034,0.0,0.0,0.0354140559732665,0.0,0.0,0.0,0.09064980158730158,0.0,0.0,0.0,0.0,0.0,0.09801587301587301,0.0,0.01056281887755102,0.0,0.027529761904761904,0.0,0.01473922902494331,0.007911392405063292,0.0,0.0,0.0,0.03070887445887446
HNSCC20_P15_LN_A06_S198_comb,0.0,0.0,0.0,0.08502668308702792,0.05580357142857143,0.0,0.0,0.0,0.0,0.0,0.08502668308702792,0.0,0.0,0.0,0.0,0.22416125541125542,0.0,0.0,0.0,0.0,0.0,0.22416125541125542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029553049289891394,0.0,0.0,0.0,0.20548115079365079,0.0,0.0,0.0,0.0,0.0,0.10238095238095238,0.0,0.026373830782312924,0.0,0.0,0.025207431457431456,0.01164493575207861,0.011415009041591321,0.022369431643625193,0.0,0.0,0.0
HNSCC20_P15_LN_H10_S286_comb,0.010296010296010296,0.0,0.0,0.026785714285714284,0.06125992063492063,0.0,0.0,0.0,0.0,0.0,0.008261494252873564,0.0,0.0,0.0,0.0,0.07061688311688312,0.0,0.0,0.0,0.0,0.0,0.07061688311688312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02585891812865497,0.0,0.0,0.0,0.06473214285714286,0.0,0.0,0.0,0.0,0.0,0.01597222222222222,0.0,0.03641847363945578,0.0048581932773109245,0.02141794217687075,0.022366522366522368,0.0,0.01198010849909584,0.0,0.007505175983436853,0.0,0.0
HNSCC20_P5_pri_B11_S23_comb,0.04757882882882883,0.0,0.0,0.07086412151067323,0.0,0.0,0.0,0.0,0.0,0.0,0.07086412151067323,0.0,0.0,0.0,0.0,0.18682359307359309,0.0,0.0,0.0,0.0,0.0,0.18682359307359309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05250104427736007,0.0,0.0,0.0,0.17125496031746032,0.0,0.0,0.0,0.0,0.0,0.10128968253968254,0.0,0.038783482142857144,0.0,0.0,0.020382395382395384,0.0,0.014730259192284509,0.009984639016897081,0.0,0.0,0.0
HNSCC20_P5_pri_G06_S78_comb,0.017092985842985842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02930503341687552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02628082482993197,0.0,0.0,0.0,0.0,0.01235684147076552,0.00739247311827957,0.0,0.0,0.0
HNSCC20_P15_LN_C09_S225_comb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010218253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03218984962406015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00806704260651629,0.0,0.0,0.029496173469387755,0.0,0.0,0.0,0.01211734693877551,0.01778179626280892,0.017737135176651306,0.0,0.0,0.0
HNSCC20_P5_pri_B03_S15_comb,0.08647039897039897,0.0,0.0,0.029351395730706074,0.0,0.0,0.013095238095238096,0.0,0.024553571428571428,0.015429197994987468,0.02647783251231527,0.0,0.0,0.0,0.0,0.0698051948051948,0.04365079365079365,0.0,0.0,0.0,0.0,0.0698051948051948,0.0,0.020676691729323307,0.03273809523809524,0.01832217261904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02078111946532999,0.0,0.0,0.0,0.06398809523809523,0.0,0.02619047619047619,0.0,0.04187925170068027,0.0,0.0,0.0,0.040736607142857144,0.0,0.023331207482993197,0.023493867243867244,0.02073885109599395,0.02680455093429777,0.021673387096774195,0.02280667701863354,0.0,0.015794101731601732
HNSCC20_P15_LN_H03_S279_comb,0.03519144144144144,0.0,0.0,0.07158251231527094,0.07242063492063493,0.0,0.0,0.0,0.0,0.0,0.07158251231527094,0.0,0.0,0.0,0.0,0.18871753246753248,0.0,0.0,0.0,0.0,0.0,0.18871753246753248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03404344193817878,0.0,0.0,0.0,0.17299107142857142,0.0,0.0,0.0,0.0,0.0,0.09573412698412699,0.0,0.027848639455782313,0.0,0.0,0.010371572871572872,0.015636810279667422,0.009813893911995178,0.021961405529953917,0.0,0.0,0.0
HNSCC20_P5_pri_F07_S67_comb,0.009692728442728442,0.0,0.011824324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021875,0.027203425229741018,0.0,0.0,0.018229166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03661777210884354,0.0,0.0116921768707483,0.0,0.0,0.010190626883664858,0.01867319508448541,0.007861024844720496,0.012613378684807256,0.0
HNSCC20_P5_pri_D02_S38_comb,0.023809523809523808,0.0,0.0,0.05110837438423645,0.014384920634920634,0.0,0.019146825396825398,0.0,0.035900297619047616,0.0,0.05110837438423645,0.0,0.02142857142857143,0.0,0.0,0.13474025974025974,0.06382275132275132,0.0,0.04365079365079365,0.0,0.0,0.13474025974025974,0.0,0.030231829573934835,0.047867063492063495,0.0,0.0,0.0,0.0,0.0,0.04591836734693878,0.0,0.0,0.034891917293233085,0.0,0.0,0.0,0.12351190476190477,0.0,0.038293650793650796,0.0,0.0,7.832080200501253e-05,0.0988095238095238,0.0,0.022879464285714284,0.0,0.0,0.0,0.00911753590325019,0.01838456901748041,0.00825652841781874,0.005920031055900621,0.0,0.028341450216450216
HNSCC20_P15_LN_G08_S272_comb,0.06113256113256113,0.0,0.0,0.0,0.026041666666666668,0.0,0.0,0.0,0.0,0.0,0.010262725779967159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10119047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05366280284043442,0.0,0.0,0.0,0.0,0.10119047619047619,0.0,0.0,0.0,0.0,0.01984126984126984,0.0,0.03216677295918367,0.0,0.0,0.029942279942279944,0.00021258503401360543,0.011358499095840868,0.00739247311827957,0.0,0.0,0.0
